ACC_ID	STY_count	#P-sites	Perc_Psites	#proj_NSAF	NSAF_sum	NSAF_max	NSAF_avg	length	arbitary_abundance	NSAF_log	#P-sites_log	Perc_Psites_log	NSAF_log_norm	PRIDE	UP_PRIDE
Q15027	90	1	1.1111111111111112	9	0.0002865676585601589	0.00015772761614198366	3.184085095112876e-05	740	low	-10.354760471493186	0.0	0.10536051565782635	0.3788059832707093	1	0
Q15057	113	16	14.15929203539823	24	0.0017216124986462037	0.0003523593770017188	7.173385411025848e-05	778	medium	-9.542547758469734	2.772588722239781	2.650371089515532	0.4289150437939874	9	7
Q96P50	118	4	3.3898305084745757	8	4.182891894948585e-05	1.2678071923728295e-05	5.228614868685731e-06	834	low	-12.161364158428198	1.3862943611198906	1.220779922642317	0.26734846476768404	4	0
O00400	96	2	2.083333333333333	11	0.00016929670686301478	3.902886860177914e-05	1.5390609714819526e-05	549	low	-11.081752993301132	0.6931471805599453	0.7339691750802003	0.3339545401805874	1	1
Q8NC06	40	2	5.0	6	0.000220815894976215	0.00010670788404517686	3.68026491627025e-05	268	low	-10.209940727263493	0.6931471805599453	1.6094379124341003	0.3877405655694252	1	1
Q5T8D3	87	13	14.942528735632186	19	0.0013465290917984334	0.0002142150780832015	7.086995219991755e-05	534	medium	-9.55466401961789	2.5649493574615367	2.7042114247950444	0.4281675370713596	8	5
Q9BR61	39	4	10.256410256410255	15	0.0007494953223817955	0.0002656259316876642	4.996635482545303e-05	282	medium	-9.904160682528236	1.3862943611198906	2.3279029009783354	0.4066055137815905	3	1
Q8N6N7	9	1	11.111111111111109	6	0.00020486553471682142	8.289661643825843e-05	3.4144255786136904e-05	88	medium	-10.284916191479573	0.0	2.407945608651872	0.3831149914877549	1	0
Q5FVE4	100	1	1.0	3	4.469498320717477e-06	2.7976039773308198e-06	1.4898327735724923e-06	666	low	-13.416846676807127	0.0	0.0	0.1898920934370978	1	0
P07108	12	2	16.666666666666664	17	0.01450977508504263	0.003430859804534041	0.0008535161814730959	87	medium	-7.066146056948636	0.6931471805599453	2.8134107167600364	0.5816954186289803	1	1
Q96AP0	87	1	1.1494252873563218	17	0.0010662883861041758	0.00020813473743891848	6.272284624142211e-05	458	low	-9.676784802827054	0.0	0.1392620673335076	0.42063335591554035	1	0
Q6JQN1	150	2	1.3333333333333337	9	7.187253985433473e-05	2.4327546591252693e-05	7.985837761592748e-06	1059	low	-11.737840864882378	0.6931471805599453	0.2876820724517812	0.2934775243219301	2	0
Q709F0	115	3	2.608695652173913	6	0.00021216077191676323	0.00012397955677380363	3.536012865279387e-05	780	low	-10.249925681830582	1.0986122886681098	0.958850346292951	0.38527371362744517	3	0
P45954	74	1	1.351351351351351	11	0.0011451397826367279	0.00040437776582136653	0.00010410361660333889	432	low	-9.170123841320132	0.0	0.30110509278392145	0.4518915526635634	1	0
P12821	196	1	0.5102040816326531	6	7.341349685738713e-05	6.449166293672638e-05	1.223558280956452e-05	1306	low	-11.311162227585045	0.0	-0.6729444732424258	0.3198012512440726	1	0
Q9BYF1	126	2	1.5873015873015872	5	6.738832853486067e-05	6.587733611783755e-05	1.3477665706972133e-05	805	low	-11.214476634613838	0.6931471805599453	0.4620354595965586	0.3257662209524245	2	0
Q5QJU3	38	1	2.631578947368421	1	1.951732715161864e-07	1.951732715161864e-07	1.951732715161864e-07	275	low	-15.449378101051073	0.0	0.9675840262617055	0.06449607522682428	1	0
Q9GZZ6	61	1	1.639344262295082	7	3.667726046564343e-05	2.141054298668732e-05	5.239608637949062e-06	450	low	-12.159263749834869	0.0	0.49429632181478017	0.26747804843417816	1	0
Q15825	79	1	1.2658227848101269	2	5.789739430266952e-06	5.545431375369384e-06	2.894869715133476e-06	494	low	-12.752570451360125	0.0	0.2357223335210701	0.2308742857265916	1	0
P11230	74	2	2.702702702702702	6	7.102771026782612e-05	4.206520381426406e-05	1.1837951711304352e-05	501	low	-11.344199940830235	0.6931471805599453	0.9942522733438668	0.31776300591004997	1	1
Q05901	78	1	1.282051282051282	4	4.3806191565713074e-05	3.2698539215828385e-05	1.0951547891428269e-05	458	low	-11.422029751744352	0.0	0.24846135929849955	0.31296133432442164	1	0
Q07001	79	2	2.5316455696202533	7	9.265287361475773e-05	4.751686623455232e-05	1.3236124802108247e-05	517	low	-11.232560738959618	0.6931471805599453	0.9288695140810153	0.32465053110339626	2	0
Q04844	71	1	1.4084507042253522	3	1.9199526356676577e-06	1.6886813593458512e-06	6.399842118892192e-07	493	low	-14.261822329820072	0.0	0.342490308946776	0.13776173957953697	1	0
P07510	61	2	3.278688524590164	2	4.436803359192112e-06	4.3200836501791535e-06	2.218401679596056e-06	517	low	-13.018723585524658	0.6931471805599453	1.1874435023747254	0.21445410010961807	2	0
Q9UKV3	231	81	35.064935064935064	31	0.014554459921240938	0.0018337547017927122	0.00046949870713680446	1341	high	-7.663845013021975	4.394449154672439	3.5572016301387364	0.5448206779553333	45	36
Q07912	135	15	11.111111111111109	16	0.0016667846544675799	0.0012400603724400624	0.00010417404090422374	1038	medium	-9.169447587281063	2.70805020110221	2.407945608651872	0.4519332738211241	11	4
P25106	79	6	7.59493670886076	9	0.00019470265631110328	0.00012864788036008864	2.1633628479011476e-05	362	low	-10.741261579917802	1.791759469228055	2.027481802749125	0.35496098906682777	3	3
O96019	72	6	8.333333333333332	26	0.00503874602352196	0.001066920569044481	0.00019379792398161382	429	low	-8.54869457073416	1.791759469228055	2.120263536200091	0.4902303233223156	4	2
O94805	64	1	1.5625	12	0.00039728222237872903	8.79184421783114e-05	3.3106851864894086e-05	426	low	-10.315770292022137	0.0	0.44628710262841953	0.38121146305648546	1	0
Q9Y615	69	1	1.4492753623188406	4	3.793518739578604e-05	3.62075370185409e-05	9.48379684894651e-06	435	low	-11.565925810388414	0.0	0.37106368139083196	0.304083738349821	1	0
Q9Y614	65	2	3.0769230769230766	2	5.334025025555497e-07	3.879950578333826e-07	2.6670125127777483e-07	415	low	-15.137136714064257	0.6931471805599453	1.1239300966523995	0.08375965274477787	2	0
P53396	164	13	7.926829268292682	32	0.014494230146041428	0.002103255677861993	0.0004529446920637946	1101	low	-7.69974053250955	2.5649493574615367	2.0702531156254294	0.5426061216824799	7	6
P11229	86	2	2.3255813953488373	3	3.690768324811737e-05	3.584306305921452e-05	1.230256108270579e-05	460	low	-11.305703099154123	0.6931471805599453	0.843970070294529	0.3201380494652321	2	0
P08172	92	1	1.0869565217391304	2	1.2955837470428327e-06	1.0365962382029214e-06	6.477918735214164e-07	466	low	-14.249696375021712	0.0	0.083381608939051	0.13850984434710667	1	0
P20309	128	2	1.5625	6	2.6096556613544056e-05	1.39727194976599e-05	4.3494261022573424e-06	590	low	-12.34546665208283	0.6931471805599453	0.44628710262841953	0.25599035272498316	2	0
P08173	87	1	1.1494252873563218	3	2.0447544054089343e-05	1.99009832457254e-05	6.815848018029781e-06	479	low	-11.896260066510129	0.0	0.1392620673335076	0.28370393024352125	1	0
Q9NPJ3	25	1	4.0	15	0.0033188629458571236	0.0006501976743261673	0.00022125752972380823	140	low	-8.416183242005353	0.0	1.3862943611198906	0.49840554403090853	1	0
P21399	120	4	3.333333333333333	20	0.0012775100608874064	0.00030528149507131296	6.387550304437031e-05	889	low	-9.658574634021392	1.3862943611198906	1.203972804325936	0.421756823248901	3	1
O00767	68	8	11.764705882352938	19	0.0018610419755552923	0.0006374776101951007	9.794957766080486e-05	359	medium	-9.231057725366533	2.0794415416798357	2.46510402249182	0.4481322669067159	6	2
Q99798	108	6	5.5555555555555545	24	0.006322958013251627	0.0012705086404172284	0.00026345658388548447	780	low	-8.241621970596446	1.791759469228055	1.7147984280919264	0.5091750150990088	5	1
Q86TX2	45	3	6.666666666666668	16	0.0016915375736786206	0.0006363321185123272	0.00010572109835491379	421	low	-9.154706078999958	1.0986122886681098	1.8971199848858815	0.4528427438636608	3	0
P49753	58	4	6.896551724137932	15	0.0008949069303125387	0.0005952338617039012	5.966046202083591e-05	483	low	-9.726841034676417	1.3862943611198906	1.9310215365615628	0.41754516151635407	4	0
O14734	39	2	5.128205128205128	11	0.00039473894112285814	0.0002348166543445809	3.5885358283896196e-05	319	low	-10.23518119290758	0.6931471805599453	1.6347557204183902	0.3861833675592055	2	0
Q9Y305	66	1	1.5151515151515151	18	0.0017720363135679787	0.0004265746738947683	9.844646186488771e-05	439	low	-9.225997691921204	0.0	0.4155154439616658	0.44844444316066534	1	0
Q15067	108	1	0.9259259259259258	19	0.0012321060751622342	0.00046860318685518535	6.484768816643338e-05	660	low	-9.643469296774294	0.0	-0.07696104113612844	0.4226887395390582	0	1
Q99424	116	1	0.8620689655172413	6	0.00014559362220752017	6.871113704957144e-05	2.426560370125336e-05	681	low	-10.626450695908925	0.0	-0.14842000511827333	0.36204418961673807	0	1
O15254	104	2	1.9230769230769231	8	8.918196746414768e-05	3.090011116540194e-05	1.114774593301846e-05	700	low	-11.404273238968605	0.6931471805599453	0.653926467406664	0.31405681357400167	1	1
P13798	115	2	1.7391304347826086	24	0.002318053995731981	0.00021079355976960648	9.65855831554992e-05	732	low	-9.245081070580296	0.6931471805599453	0.5533852381847866	0.4472671035784549	0	2
O14561	21	2	9.523809523809524	14	0.003137080463846093	0.0007526081584914657	0.00022407717598900664	156	low	-8.40352002978281	0.6931471805599453	2.2537949288246137	0.49918679462881715	2	0
P10323	68	2	2.9411764705882346	4	3.874554670014934e-05	2.264268640071845e-05	9.686386675037335e-06	421	low	-11.544789093756176	0.6931471805599453	1.0788096613719298	0.30538775759995757	2	0
Q08AH3	91	2	2.1978021978021984	3	0.0007784865047655138	0.0007568942583831474	0.0002594955015885046	577	low	-8.25677119042764	0.6931471805599453	0.7874578600311869	0.5082403914945888	2	0
Q9NUB1	104	4	3.8461538461538463	11	0.0006840584799301907	0.00020547309548526598	6.218713453910825e-05	689	low	-9.68536241982079	1.3862943611198906	1.3470736479666094	0.4201041640890734	4	0
Q9NR19	111	10	9.00900900900901	22	0.0036871855348045587	0.0012166880297211369	0.0001675993424911163	701	low	-8.693934293008018	2.302585092994046	2.198225077669803	0.48126983068644774	6	4
Q96CM8	91	2	2.1978021978021984	14	0.0011048260797165857	0.0005021611001349653	7.891614855118469e-05	615	low	-9.447124679937044	0.6931471805599453	0.7874578600311869	0.43480212330018325	2	0
Q4L235	207	4	1.932367149758454	10	5.569652139846164e-05	2.2524329244861592e-05	5.569652139846164e-06	1098	low	-12.098177958426634	1.3862943611198906	0.6587457538426129	0.2712467060403774	2	2
P33121	89	3	3.3707865168539324	16	0.0009174327572939245	0.00022564869058832798	5.7339547330870284e-05	698	low	-9.766519992014047	1.0986122886681098	1.215146104924061	0.41509718792169	2	1
O95573	118	6	5.084745762711865	25	0.003257467190150505	0.0006745795876500997	0.0001302986876060202	720	low	-8.945681145979208	1.791759469228055	1.6262450307504817	0.46573843344308313	5	1
O60488	110	8	7.272727272727272	20	0.002308291560731051	0.000548332843001046	0.00011541457803655256	711	low	-9.066979885728779	2.0794415416798357	1.984131361875511	0.4582549678508213	7	1
Q9ULC5	98	1	1.020408163265306	14	0.0005466165304224173	0.00038385475047690283	3.9044037887315526e-05	683	low	-10.15082037227718	0.0	0.020202707317519254	0.3913879665503076	1	0
Q08AH1	92	2	2.1739130434782608	4	3.506478951771849e-05	2.2789128036873284e-05	8.766197379429623e-06	577	low	-11.644607439745034	0.6931471805599453	0.7765287894989963	0.2992295142478312	2	0
Q53FZ2	102	3	2.9411764705882346	7	0.00014930098003938105	0.00011179044038065084	2.1328711434197293e-05	586	low	-10.755456438267045	1.0986122886681098	1.0788096613719298	0.35408524432073313	3	0
P0C7M7	89	2	2.247191011235955	5	1.9040636799719856e-05	1.0756846972588076e-05	3.808127359943971e-06	580	low	-12.478372996231002	0.6931471805599453	0.8096809968158969	0.24779076173599546	2	0
Q6NUN0	94	2	2.127659574468085	3	5.912760195469863e-06	4.820341593577661e-06	1.970920065156621e-06	579	low	-13.137010086092179	0.6931471805599453	0.7550225842780328	0.2071564731198106	2	0
Q6P461	82	1	1.2195121951219512	2	4.77880695146317e-06	4.653090098213796e-06	2.389403475731585e-06	480	low	-12.944466814918165	0.0	0.19845093872383823	0.219035334745472	1	0
Q9H6R3	104	3	2.8846153846153846	6	0.00024343455617129646	0.00020008362590411642	4.057242602854941e-05	686	low	-10.112421883949867	1.0986122886681098	1.0593915755148284	0.39375694224441266	3	0
P62736	66	22	33.33333333333333	24	0.06345836932700566	0.0051365642875970865	0.002644098721958569	377	high	-5.935425019581363	3.091042453358316	3.5065578973199814	0.6514546922624435	22	0
P60709	66	33	50.0	35	0.2364723886411227	0.02470063468081125	0.006756353961174934	375	high	-4.997271889287195	3.4965075614664802	3.912023005428146	0.7093335843706686	33	0
Q562R1	62	10	16.129032258064516	29	0.0327916673818343	0.002641400096852741	0.0011307471510977345	376	medium	-6.784876669089721	2.302585092994046	2.7806208939370456	0.5990481940209124	10	0
Q9BYX7	67	6	8.955223880597012	25	0.027406180354164398	0.005185557765553946	0.0010962472141665758	375	low	-6.815862555520265	1.791759469228055	2.19223703582518	0.5971365351246415	6	0
P68032	66	21	31.818181818181817	32	0.08569874606818813	0.007533258809193938	0.002678085814630879	377	high	-5.922652987928252	3.044522437723423	3.4600378816850887	0.6522426564211533	21	0
P63261	66	30	45.45454545454545	24	0.12123424871458935	0.01046568497364079	0.005051427029774556	375	high	-5.288084495459743	3.4011973816621555	3.816712825623821	0.6913920448577164	30	0
P63267	66	24	36.36363636363637	25	0.0636153339120948	0.005150225362830057	0.002544613356483792	376	high	-5.973776563317241	3.1780538303479458	3.5935692743096115	0.6490886127916253	24	0
Q9H568	58	2	3.4482758620689653	5	9.569473255929252e-05	5.59979419069005e-05	1.9138946511858503e-05	366	low	-10.863785214632005	0.6931471805599453	1.2378743560016172	0.34740195418719433	2	0
P12814	112	20	17.857142857142858	27	0.012674369924943082	0.0019895232007078787	0.00046942110833122526	892	medium	-7.664010306808468	2.995732273553991	2.882403588246988	0.5448104802371511	19	1
P35609	107	4	3.738317757009345	24	0.0034314728680053543	0.0006251470933268968	0.00014297803616688975	894	low	-8.852819532739549	1.3862943611198906	1.3186357126460755	0.47146748461835203	4	0
Q08043	99	7	7.070707070707071	20	0.001977171225334833	0.00034414444590092177	9.885856126674166e-05	901	low	-9.221820403430874	1.9459101490553132	1.9559604849088148	0.4487021589024025	7	0
O43707	113	23	20.35398230088496	31	0.02689209359523619	0.0025011333765389988	0.0008674868901689093	911	medium	-7.049910158454673	3.1354942159291497	3.0132765832049007	0.5826970843345752	22	1
P68133	66	22	33.33333333333333	25	0.0729298374529719	0.007482305445760264	0.002917193498118876	377	high	-5.8371332556655116	3.091042453358316	3.5065578973199814	0.6575187538906649	22	0
Q8TDG2	57	1	1.7543859649122806	7	0.00011812403431138615	9.960972438287408e-05	1.6874862044483737e-05	376	low	-10.989685496380801	0.0	0.5621189181535412	0.3396345987433673	1	0
Q8TDY3	55	1	1.818181818181818	2	1.1407023598523866e-05	1.1122288056524124e-05	5.703511799261933e-06	377	low	-12.074428467704946	0.0	0.5978370007556203	0.27271191909219006	1	0
P42025	55	1	1.818181818181818	21	0.0026639699398584753	0.0003996888883987329	0.00012685571142183216	376	low	-8.97246024792799	0.0	0.5978370007556203	0.4640863100291127	1	0
P61163	58	4	6.896551724137932	22	0.005008306302048518	0.000642977776989266	0.00022765028645675082	376	low	-8.387699937863383	1.3862943611198906	1.9310215365615628	0.5001628073540101	4	0
P36896	73	1	1.3698630136986298	6	0.00011500809751273313	5.596993156629821e-05	1.9168016252122186e-05	505	low	-10.862267488153767	0.0	0.3147107448397	0.3474955895695718	1	0
Q8NER5	72	1	1.3888888888888888	3	2.2868306597419093e-05	2.0786254298098967e-05	7.6227688658063645e-06	493	low	-11.784370886051903	0.0	0.32850406697203605	0.2906068777418564	1	0
P37023	72	2	2.7777777777777777	5	6.674382356862985e-05	3.662955245019416e-05	1.3348764713725968e-05	503	low	-11.224086708206299	0.6931471805599453	1.0216512475319812	0.3251733322281331	0	2
Q03154	61	2	3.278688524590164	12	0.002742184441158288	0.0019496785137815891	0.00022851537009652397	408	low	-8.383907084699551	0.6931471805599453	1.1874435023747254	0.5003968055489347	2	0
P14621	25	3	12.0	10	0.00044962814476418007	0.00013356797570033941	4.4962814476418005e-05	99	medium	-10.009674754773652	1.0986122886681098	2.4849066497880004	0.40009587542278974	3	0
O14672	122	3	2.459016393442623	18	0.0007804638926054052	0.000129107365746351	4.3359105144744734e-05	748	low	-10.04599383885155	1.0986122886681098	0.8997614299229445	0.3978551875425979	2	1
O75078	112	2	1.7857142857142856	2	2.457353526086186e-06	1.7448845795497814e-06	1.228676763043093e-06	769	low	-13.609572770074706	0.6931471805599453	0.579818495252942	0.17800195269304223	2	0
O43184	122	4	3.278688524590164	8	1.8880921127176744e-05	7.2735036272462024e-06	2.360115140897093e-06	909	low	-12.95680015160116	1.3862943611198906	1.1874435023747254	0.21827443565537824	4	0
Q13444	121	1	0.8264462809917356	6	5.181892996395212e-05	2.1589852246840397e-05	8.636488327325354e-06	863	low	-11.659514501365498	0.0	-0.1906203596086497	0.2983098304741268	1	0
P78536	131	5	3.816793893129771	15	0.0004913137221546935	0.00011925349438477451	3.2754248143646234e-05	824	low	-10.326477889985378	1.6094379124341003	1.3394107752210402	0.3805508631104421	2	3
Q9Y3Q7	135	1	0.7407407407407408	2	4.268948266214869e-07	2.816373173739868e-07	2.1344741331074344e-07	739	low	-15.359875342294467	0.0	-0.300104592450338	0.07001790354054288	1	0
Q9H013	136	3	2.2058823529411766	7	3.703159354336827e-05	2.5221843832485066e-05	5.29022764905261e-06	955	low	-12.149649279172621	1.0986122886681098	0.7911275889201491	0.26807120843350946	3	0
P35348	83	1	1.2048192771084338	3	2.2438173040296424e-06	1.9991461898093622e-06	7.479391013432142e-07	466	low	-14.1059442776029	0.0	0.18632957819149354	0.14737855870531127	1	0
P35368	88	2	2.272727272727273	3	2.0108055070727183e-06	1.7915425470214672e-06	6.702685023575728e-07	520	low	-14.215587455052725	0.6931471805599453	0.8209805520698303	0.1406141772487024	2	0
P25100	83	1	1.2048192771084338	3	2.8310882765483303e-06	1.915694475127605e-06	9.436960921827768e-07	572	low	-13.873461658880567	0.0	0.18632957819149354	0.16172145857054793	1	0
Q9NZK5	74	3	4.0540540540540535	6	2.470528887743123e-05	8.205680229568679e-06	4.117548146238539e-06	511	low	-12.400252681887439	1.0986122886681098	1.3997173814520312	0.2526103557866319	3	0
O43506	106	3	2.8301886792452837	10	0.0001151514754720568	3.939078915166309e-05	1.1515147547205679e-05	726	low	-11.371847211295153	1.0986122886681098	1.0403433805441342	0.3160573212700337	3	0
