ACC_ID	#total_dis_sites	length	fraction_disordered	binned
O14493	18	209	8.61244019138756	(0, 10]
O14495	5	311	1.607717041800643	(0, 10]
O14497	1808	2285	79.12472647702407	(70, 90]
O14503	183	412	44.417475728155345	(30, 50]
O14508	51	198	25.757575757575758	(10, 30]
O14511	501	850	58.94117647058823	(50, 70]
O14512	342	581	58.86402753872634	(50, 70]
O14513	1486	1909	77.84180199057099	(70, 90]
O14514	395	1584	24.93686868686869	(10, 30]
O14519	72	115	62.60869565217392	(50, 70]
O14522	179	1441	12.421929215822345	(10, 30]
O14523	423	706	59.915014164305944	(50, 70]
O14524	12	444	2.7027027027027026	(0, 10]
O14525	173	1302	13.287250384024576	(10, 30]
O14526	430	889	48.368953880764906	(30, 50]
O14531	67	572	11.713286713286713	(10, 30]
O14543	53	225	23.555555555555554	(10, 30]
O14544	210	535	39.25233644859813	(30, 50]
O14545	314	582	53.95189003436426	(50, 70]
O14556	80	408	19.607843137254903	(10, 30]
O14558	97	160	60.62499999999999	(50, 70]
O14559	791	1287	61.46076146076146	(50, 70]
O14561	70	156	44.871794871794876	(30, 50]
O14578	574	2027	28.31771090281204	(10, 30]
O14579	22	308	7.142857142857142	(0, 10]
O14594	708	1321	53.595760787282366	(50, 70]
O14595	10	271	3.6900369003690034	(0, 10]
O14598	125	125	100.0	(90, 100]
O14602	60	144	41.66666666666667	(30, 50]
O14607	433	1347	32.14550853749072	(30, 50]
O14610	11	69	15.942028985507244	(10, 30]
O14613	122	210	58.0952380952381	(50, 70]
O14617	340	1153	29.488291413703383	(10, 30]
O14618	80	274	29.1970802919708	(10, 30]
O14626	2	319	0.6269592476489028	(0, 10]
O14628	18	629	2.8616852146263914	(0, 10]
O14633	22	110	20.0	(10, 30]
O14639	326	778	41.90231362467866	(30, 50]
O14640	348	695	50.07194244604316	(50, 70]
O14641	398	736	54.07608695652174	(50, 70]
O14645	123	258	47.674418604651166	(30, 50]
O14646	876	1710	51.2280701754386	(50, 70]
O14647	971	1828	53.11816192560175	(50, 70]
O14654	699	1257	55.60859188544153	(50, 70]
O14662	51	325	15.692307692307692	(10, 30]
O14668	61	218	27.981651376146786	(10, 30]
O14672	107	748	14.304812834224597	(10, 30]
O14678	40	606	6.6006600660066	(0, 10]
O14681	22	340	6.470588235294119	(0, 10]
O14682	1	589	0.1697792869269949	(0, 10]
O14683	12	189	6.349206349206349	(0, 10]
O14686	4138	5537	74.7336102582626	(70, 90]
O14713	81	200	40.5	(30, 50]
O14715	400	1765	22.6628895184136	(10, 30]
O14727	25	1248	2.003205128205128	(0, 10]
O14730	107	519	20.616570327552985	(10, 30]
O14733	121	419	28.878281622911693	(10, 30]
O14734	30	319	9.404388714733543	(0, 10]
O14737	60	125	48.0	(30, 50]
O14744	50	637	7.849293563579278	(0, 10]
O14745	280	358	78.2122905027933	(70, 90]
O14746	175	1132	15.459363957597173	(10, 30]
O14757	72	476	15.126050420168067	(10, 30]
O14770	309	477	64.77987421383648	(50, 70]
O14772	22	607	3.6243822075782535	(0, 10]
O14776	634	1098	57.74134790528234	(50, 70]
O14777	174	642	27.102803738317753	(10, 30]
O14782	400	793	50.441361916771754	(50, 70]
O14786	24	923	2.600216684723727	(0, 10]
O14787	49	897	5.4626532887402455	(0, 10]
O14788	54	317	17.034700315457414	(10, 30]
O14791	56	398	14.07035175879397	(10, 30]
O14792	20	307	6.514657980456026	(0, 10]
O14795	306	1591	19.23318667504714	(10, 30]
O14802	26	1390	1.870503597122302	(0, 10]
O14810	126	134	94.02985074626866	(90, 100]
O14813	151	284	53.16901408450704	(50, 70]
O14815	68	690	9.855072463768117	(0, 10]
O14818	19	248	7.661290322580645	(0, 10]
O14827	207	1237	16.734033953112366	(10, 30]
O14828	121	347	34.87031700288185	(30, 50]
O14830	117	753	15.53784860557769	(10, 30]
O14841	145	1288	11.25776397515528	(10, 30]
O14862	40	343	11.661807580174926	(10, 30]
O14867	222	736	30.16304347826087	(30, 50]
O14874	11	412	2.669902912621359	(0, 10]
O14879	95	490	19.387755102040817	(10, 30]
O14893	105	280	37.5	(30, 50]
O14896	115	467	24.62526766595289	(10, 30]
O14901	177	512	34.5703125	(30, 50]
O14904	31	365	8.493150684931507	(0, 10]
O14908	104	333	31.23123123123123	(30, 50]
O14910	57	233	24.463519313304722	(10, 30]
O14917	408	1159	35.202761000862814	(30, 50]
O14920	155	756	20.502645502645503	(10, 30]
O14924	709	1447	48.997926744989634	(30, 50]
O14929	13	419	3.1026252983293556	(0, 10]
O14931	13	201	6.467661691542288	(0, 10]
O14936	279	926	30.129589632829372	(30, 50]
O14939	103	933	11.039657020364416	(10, 30]
O14950	28	172	16.27906976744186	(10, 30]
O14958	66	399	16.541353383458645	(10, 30]
O14964	439	777	56.4993564993565	(50, 70]
O14965	146	403	36.22828784119106	(30, 50]
O14966	1	203	0.49261083743842365	(0, 10]
O14967	206	610	33.77049180327869	(30, 50]
O14974	747	1030	72.52427184466019	(70, 90]
O14976	577	1311	44.01220442410374	(30, 50]
O14978	338	683	49.487554904831626	(30, 50]
O14979	221	420	52.61904761904762	(50, 70]
O14980	432	1071	40.33613445378151	(30, 50]
O14981	201	1849	10.870740941049215	(10, 30]
O14983	28	1001	2.797202797202797	(0, 10]
O14986	84	540	15.555555555555555	(10, 30]
O14990	173	202	85.64356435643565	(70, 90]
O14994	279	580	48.10344827586207	(30, 50]
O15013	421	1369	30.752373995617237	(30, 50]
O15014	1228	1411	87.03047484053863	(70, 90]
O15015	1171	1832	63.919213973799124	(50, 70]
O15016	29	1216	2.384868421052632	(0, 10]
O15018	1984	2839	69.88376188798873	(50, 70]
O15020	549	2390	22.97071129707113	(10, 30]
O15021	1916	2623	73.04613038505529	(70, 90]
O15027	1741	2357	73.86508273228681	(70, 90]
O15031	127	1838	6.90968443960827	(0, 10]
O15034	474	1052	45.05703422053232	(30, 50]
O15037	268	678	39.52802359882006	(30, 50]
O15040	413	1411	29.270021261516654	(10, 30]
O15041	61	775	7.870967741935483	(0, 10]
O15042	674	1029	65.50048590864918	(50, 70]
O15047	1204	1707	70.53309900410076	(70, 90]
O15049	384	544	70.58823529411765	(70, 90]
O15050	295	2925	10.085470085470085	(10, 30]
O15054	1134	1643	69.02008520998174	(50, 70]
O15055	626	1255	49.88047808764941	(30, 50]
O15056	472	1496	31.550802139037433	(30, 50]
O15061	1039	1565	66.38977635782749	(50, 70]
O15062	392	677	57.90251107828656	(50, 70]
O15063	505	1070	47.19626168224299	(30, 50]
O15066	362	747	48.460508701472556	(30, 50]
O15067	192	1338	14.349775784753364	(10, 30]
O15068	297	1137	26.121372031662272	(10, 30]
O15069	1411	1562	90.33290653008963	(90, 100]
O15072	165	1205	13.692946058091287	(10, 30]
O15075	15	740	2.027027027027027	(0, 10]
O15078	666	2479	26.865671641791046	(10, 30]
O15079	305	494	61.74089068825911	(50, 70]
O15083	561	957	58.620689655172406	(50, 70]
O15084	28	1053	2.6590693257359925	(0, 10]
O15085	941	1522	61.826544021024965	(50, 70]
O15090	740	1300	56.92307692307692	(50, 70]
O15091	40	583	6.86106346483705	(0, 10]
O15105	92	426	21.5962441314554	(10, 30]
O15117	634	783	80.970625798212	(70, 90]
O15119	257	743	34.58950201884253	(30, 50]
O15126	99	338	29.289940828402365	(10, 30]
O15127	89	329	27.0516717325228	(10, 30]
O15131	84	536	15.671641791044777	(10, 30]
O15143	22	372	5.913978494623656	(0, 10]
O15144	22	300	7.333333333333333	(0, 10]
O15146	5	869	0.5753739930955121	(0, 10]
O15151	184	490	37.55102040816327	(30, 50]
O15155	7	118	5.932203389830509	(0, 10]
O15156	301	539	55.84415584415584	(50, 70]
O15160	9	346	2.601156069364162	(0, 10]
O15162	73	318	22.955974842767297	(10, 30]
O15164	487	1050	46.38095238095238	(30, 50]
O15165	154	306	50.326797385620914	(50, 70]
O15169	617	862	71.57772621809745	(70, 90]
O15173	70	223	31.390134529147986	(30, 50]
O15182	6	167	3.592814371257485	(0, 10]
O15195	107	856	12.5	(10, 30]
O15197	123	1021	12.047012732615084	(10, 30]
O15198	105	467	22.483940042826553	(10, 30]
O15209	409	634	64.51104100946372	(50, 70]
O15211	330	777	42.471042471042466	(30, 50]
O15213	240	610	39.34426229508197	(30, 50]
O15217	6	222	2.7027027027027026	(0, 10]
O15226	22	690	3.1884057971014492	(0, 10]
O15229	22	486	4.526748971193416	(0, 10]
O15230	356	3695	9.634641407307171	(0, 10]
O15231	546	689	79.24528301886792	(70, 90]
O15232	56	486	11.522633744855968	(10, 30]
O15234	703	703	100.0	(90, 100]
O15240	573	615	93.17073170731707	(90, 100]
O15244	13	555	2.3423423423423424	(0, 10]
O15247	21	247	8.502024291497975	(0, 10]
O15254	4	700	0.5714285714285714	(0, 10]
O15258	6	196	3.061224489795918	(0, 10]
O15264	42	365	11.506849315068493	(10, 30]
O15265	721	892	80.82959641255604	(70, 90]
O15266	100	292	34.24657534246575	(30, 50]
O15269	3	473	0.6342494714587738	(0, 10]
O15294	67	1046	6.405353728489484	(0, 10]
O15296	22	676	3.2544378698224854	(0, 10]
O15297	275	605	45.45454545454545	(30, 50]
O15303	51	877	5.815279361459521	(0, 10]
O15304	11	175	6.2857142857142865	(0, 10]
O15318	144	223	64.57399103139014	(50, 70]
O15327	120	924	12.987012987012985	(10, 30]
O15347	128	200	64.0	(50, 70]
O15350	338	636	53.144654088050316	(50, 70]
O15353	412	648	63.580246913580254	(50, 70]
O15354	172	613	28.05872756933116	(10, 30]
O15355	290	546	53.11355311355312	(50, 70]
O15357	456	1258	36.248012718600954	(30, 50]
O15360	60	1455	4.123711340206185	(0, 10]
O15371	96	548	17.51824817518248	(10, 30]
O15372	99	352	28.125	(10, 30]
O15375	29	505	5.742574257425743	(0, 10]
O15379	53	428	12.383177570093459	(10, 30]
O15381	235	856	27.453271028037385	(10, 30]
O15391	220	372	59.13978494623656	(50, 70]
O15392	37	142	26.056338028169012	(10, 30]
O15393	5	492	1.0162601626016259	(0, 10]
O15394	134	837	16.009557945041816	(10, 30]
O15397	66	1037	6.364513018322084	(0, 10]
O15400	105	261	40.229885057471265	(30, 50]
O15403	10	523	1.9120458891013385	(0, 10]
O15409	384	715	53.70629370629371	(50, 70]
O15417	2321	2968	78.20080862533693	(70, 90]
O15427	35	465	7.526881720430108	(0, 10]
O15431	35	190	18.421052631578945	(10, 30]
O15438	56	1527	3.6673215455140804	(0, 10]
O15439	58	1325	4.377358490566038	(0, 10]
O15440	171	1437	11.899791231732777	(10, 30]
O15446	456	510	89.41176470588236	(70, 90]
O15457	151	936	16.132478632478634	(10, 30]
O15479	116	319	36.36363636363637	(30, 50]
O15484	50	640	7.8125	(0, 10]
O15488	181	501	36.12774451097805	(30, 50]
O15498	19	198	9.595959595959595	(0, 10]
O15511	40	151	26.490066225165563	(10, 30]
O15514	39	142	27.464788732394368	(10, 30]
O15516	401	846	47.39952718676123	(30, 50]
O15525	78	162	48.148148148148145	(30, 50]
O15528	37	508	7.283464566929133	(0, 10]
O15530	87	556	15.647482014388489	(10, 30]
O15534	851	1290	65.96899224806202	(50, 70]
O15535	80	394	20.304568527918782	(10, 30]
O15539	10	181	5.524861878453039	(0, 10]
O15541	307	343	89.50437317784257	(70, 90]
O15550	571	1401	40.75660242683797	(30, 50]
O15552	32	330	9.696969696969697	(0, 10]
O15553	339	781	43.40588988476313	(30, 50]
O43143	116	795	14.59119496855346	(10, 30]
O43147	213	1006	21.17296222664016	(10, 30]
O43149	391	2961	13.204998311381292	(10, 30]
O43150	321	1006	31.908548707753482	(30, 50]
O43151	982	1795	54.7075208913649	(50, 70]
O43156	67	1089	6.152433425160698	(0, 10]
O43157	570	2135	26.697892271662766	(10, 30]
O43159	245	456	53.72807017543859	(50, 70]
O43164	525	708	74.15254237288136	(70, 90]
O43166	921	1804	51.053215077605316	(50, 70]
O43167	297	697	42.61119081779053	(30, 50]
O43172	128	522	24.521072796934863	(10, 30]
O43175	74	533	13.883677298311445	(10, 30]
O43181	42	175	24.0	(10, 30]
O43182	580	974	59.54825462012321	(50, 70]
O43184	155	909	17.05170517051705	(10, 30]
O43187	170	625	27.200000000000003	(10, 30]
O43189	267	567	47.08994708994709	(30, 50]
O43193	33	412	8.009708737864079	(0, 10]
O43194	67	453	14.79028697571744	(10, 30]
O43196	58	834	6.954436450839328	(0, 10]
O43236	182	478	38.07531380753138	(30, 50]
O43237	202	492	41.05691056910569	(30, 50]
O43240	36	276	13.043478260869565	(10, 30]
O43242	121	534	22.659176029962545	(10, 30]
O43246	26	635	4.094488188976378	(0, 10]
O43248	106	304	34.868421052631575	(30, 50]
O43251	143	390	36.666666666666664	(30, 50]
O43252	72	624	11.538461538461538	(10, 30]
O43264	31	779	3.979460847240052	(0, 10]
O43272	45	600	7.5	(0, 10]
O43281	385	561	68.62745098039215	(50, 70]
O43283	491	966	50.828157349896486	(50, 70]
O43290	641	800	80.125	(70, 90]
O43291	24	252	9.523809523809524	(0, 10]
O43292	8	621	1.288244766505636	(0, 10]
O43293	13	454	2.8634361233480177	(0, 10]
O43294	202	461	43.817787418655094	(30, 50]
O43295	431	1099	39.21747042766151	(30, 50]
O43296	174	627	27.751196172248804	(10, 30]
O43298	187	467	40.04282655246253	(30, 50]
O43300	30	516	5.813953488372093	(0, 10]
O43301	68	675	10.074074074074074	(10, 30]
O43303	450	1012	44.466403162055336	(30, 50]
O43306	83	1168	7.106164383561644	(0, 10]
O43309	174	604	28.807947019867548	(10, 30]
O43310	349	598	58.36120401337793	(50, 70]
O43312	498	755	65.96026490066225	(50, 70]
O43313	601	823	73.0255164034022	(70, 90]
O43314	289	1243	23.25020112630732	(10, 30]
O43318	275	606	45.37953795379538	(30, 50]
O43323	15	396	3.787878787878788	(0, 10]
O43347	75	362	20.718232044198896	(10, 30]
O43353	134	540	24.814814814814813	(10, 30]
O43361	69	778	8.868894601542417	(0, 10]
O43365	379	443	85.55304740406321	(70, 90]
O43374	73	803	9.090909090909092	(0, 10]
O43379	602	1518	39.657444005270094	(30, 50]
O43390	260	633	41.07424960505529	(30, 50]
O43395	455	683	66.61786237188872	(50, 70]
O43399	112	206	54.36893203883495	(50, 70]
O43402	32	210	15.238095238095239	(10, 30]
O43405	33	550	6.0	(0, 10]
O43422	96	761	12.614980289093298	(10, 30]
O43423	101	234	43.162393162393165	(30, 50]
O43424	73	1007	7.249255213505462	(0, 10]
O43426	539	1573	34.26573426573427	(30, 50]
O43427	6	364	1.6483516483516485	(0, 10]
O43432	887	1585	55.9621451104101	(50, 70]
O43435	173	398	43.46733668341709	(30, 50]
O43439	334	604	55.29801324503312	(50, 70]
O43448	86	404	21.287128712871286	(10, 30]
O43463	6	412	1.4563106796116505	(0, 10]
O43464	87	458	18.995633187772924	(10, 30]
O43474	383	513	74.6588693957115	(70, 90]
O43482	23	229	10.043668122270741	(10, 30]
O43488	63	359	17.548746518105848	(10, 30]
O43490	23	865	2.6589595375722546	(0, 10]
O43491	599	1005	59.601990049751244	(50, 70]
O43493	382	437	87.4141876430206	(70, 90]
O43497	933	2377	39.251156920488015	(30, 50]
O43502	16	376	4.25531914893617	(0, 10]
O43504	9	91	9.89010989010989	(0, 10]
O43506	15	726	2.066115702479339	(0, 10]
O43511	6	780	0.7692307692307693	(0, 10]
O43516	503	503	100.0	(90, 100]
O43520	80	1251	6.394884092725819	(0, 10]
O43521	111	198	56.060606060606055	(50, 70]
O43524	548	673	81.42644873699851	(70, 90]
O43525	307	872	35.206422018348626	(30, 50]
O43526	343	872	39.3348623853211	(30, 50]
O43556	47	437	10.755148741418765	(10, 30]
O43557	23	240	9.583333333333334	(0, 10]
O43561	235	262	89.69465648854961	(70, 90]
O43566	234	566	41.342756183745585	(30, 50]
O43567	100	381	26.246719160104988	(10, 30]
O43570	24	354	6.779661016949152	(0, 10]
O43572	239	662	36.102719033232624	(30, 50]
O43581	87	403	21.588089330024815	(10, 30]
O43583	119	198	60.1010101010101	(50, 70]
O43586	106	416	25.48076923076923	(10, 30]
O43593	463	1189	38.94028595458368	(30, 50]
O43597	160	315	50.79365079365079	(50, 70]
O43598	22	174	12.643678160919542	(10, 30]
O43602	246	365	67.3972602739726	(50, 70]
O43609	163	319	51.09717868338558	(50, 70]
O43610	76	288	26.38888888888889	(10, 30]
O43615	95	452	21.01769911504425	(10, 30]
O43633	86	222	38.73873873873874	(30, 50]
O43638	163	330	49.3939393939394	(30, 50]
O43639	46	380	12.105263157894736	(10, 30]
O43660	206	514	40.07782101167315	(30, 50]
O43663	206	620	33.225806451612904	(30, 50]
O43670	410	478	85.77405857740585	(70, 90]
O43674	8	189	4.232804232804233	(0, 10]
O43683	355	1085	32.71889400921659	(30, 50]
O43684	32	328	9.75609756097561	(0, 10]
O43687	73	104	70.1923076923077	(70, 90]
O43699	72	453	15.894039735099339	(10, 30]
O43707	76	911	8.342480790340286	(0, 10]
O43708	11	216	5.092592592592593	(0, 10]
O43711	124	291	42.61168384879725	(30, 50]
O43715	23	76	30.263157894736842	(30, 50]
O43719	577	755	76.42384105960265	(70, 90]
O43734	360	574	62.7177700348432	(50, 70]
O43739	8	400	2.0	(0, 10]
O43741	138	272	50.73529411764706	(50, 70]
O43747	104	822	12.652068126520682	(10, 30]
O43752	46	255	18.03921568627451	(10, 30]
O43763	172	284	60.56338028169014	(50, 70]
O43765	123	313	39.29712460063898	(30, 50]
O43766	21	372	5.64516129032258	(0, 10]
O43768	120	121	99.17355371900827	(90, 100]
O43772	7	301	2.3255813953488373	(0, 10]
O43776	90	548	16.423357664233578	(10, 30]
O43781	206	588	35.034013605442176	(30, 50]
O43791	358	374	95.72192513368985	(90, 100]
O43795	8	1136	0.7042253521126761	(0, 10]
O43815	223	780	28.589743589743588	(10, 30]
O43820	8	417	1.9184652278177456	(0, 10]
O43823	468	692	67.63005780346822	(50, 70]
O43824	87	516	16.86046511627907	(10, 30]
O43829	153	449	34.075723830734965	(30, 50]
O43847	179	1151	15.551694178974804	(10, 30]
O43852	59	315	18.73015873015873	(10, 30]
O43861	70	1147	6.102877070619006	(0, 10]
O43865	93	530	17.547169811320753	(10, 30]
O43889	63	371	16.9811320754717	(10, 30]
O43896	477	1103	43.24569356300997	(30, 50]
O43897	39	1013	3.8499506416584404	(0, 10]
O43900	266	615	43.2520325203252	(30, 50]
O43903	60	313	19.169329073482427	(10, 30]
O43909	54	919	5.8759521218716	(0, 10]
O43913	80	435	18.39080459770115	(10, 30]
O43918	285	545	52.293577981651374	(50, 70]
O43930	43	277	15.523465703971121	(10, 30]
O43933	199	1283	15.510522213561964	(10, 30]
O43934	13	449	2.89532293986637	(0, 10]
O60216	631	631	100.0	(90, 100]
O60218	8	316	2.5316455696202533	(0, 10]
O60220	12	97	12.371134020618557	(10, 30]
O60229	487	2986	16.309444072337577	(10, 30]
O60235	7	418	1.674641148325359	(0, 10]
O60237	705	982	71.79226069246437	(70, 90]
O60238	152	219	69.40639269406392	(50, 70]
O60239	297	455	65.27472527472527	(50, 70]
O60240	224	522	42.911877394636015	(30, 50]
O60241	441	1585	27.82334384858044	(10, 30]
O60242	265	1522	17.41130091984231	(10, 30]
O60244	277	1454	19.050894085281982	(10, 30]
O60245	358	1069	33.489242282507014	(30, 50]
O60248	206	233	88.41201716738198	(70, 90]
O60256	7	369	1.8970189701897018	(0, 10]
O60264	274	1052	26.045627376425855	(10, 30]
O60266	104	1144	9.090909090909092	(0, 10]
O60268	163	411	39.65936739659367	(30, 50]
O60269	251	458	54.80349344978166	(50, 70]
O60271	607	1321	45.95003785011355	(30, 50]
O60279	270	629	42.92527821939587	(30, 50]
O60281	1031	2723	37.862651487330155	(30, 50]
O60282	357	957	37.30407523510972	(30, 50]
O60284	577	1047	55.10983763132761	(50, 70]
O60285	294	661	44.47806354009077	(30, 50]
O60287	150	2271	6.605019815059446	(0, 10]
O60290	130	1169	11.120615911035072	(10, 30]
O60291	176	552	31.88405797101449	(30, 50]
O60292	1114	1781	62.549129702414376	(50, 70]
O60293	859	1989	43.18753142282554	(30, 50]
O60296	283	914	30.962800875273523	(30, 50]
O60299	429	673	63.74442793462109	(50, 70]
O60303	829	1618	51.23609394313968	(50, 70]
O60304	254	480	52.916666666666664	(50, 70]
O60306	231	1485	15.555555555555555	(10, 30]
O60307	684	1309	52.25362872421696	(50, 70]
O60308	222	925	24.0	(10, 30]
O60309	1088	1634	66.58506731946144	(50, 70]
O60312	308	1499	20.547031354236157	(10, 30]
O60313	26	960	2.7083333333333335	(0, 10]
O60315	665	1214	54.77759472817133	(50, 70]
O60318	528	1980	26.666666666666668	(10, 30]
O60320	218	539	40.44526901669759	(30, 50]
O60330	202	932	21.67381974248927	(10, 30]
O60331	302	668	45.209580838323355	(30, 50]
O60333	337	1816	18.55726872246696	(10, 30]
O60336	672	1514	44.38573315719947	(30, 50]
O60337	100	910	10.989010989010989	(10, 30]
O60341	258	852	30.28169014084507	(30, 50]
O60343	453	1298	34.89984591679507	(30, 50]
O60346	651	1717	37.914967967384975	(30, 50]
O60347	378	775	48.774193548387096	(30, 50]
O60353	155	706	21.95467422096317	(10, 30]
O60359	49	315	15.555555555555555	(10, 30]
O60361	3	137	2.18978102189781	(0, 10]
O60381	169	514	32.87937743190661	(30, 50]
O60391	195	1043	18.6960690316395	(10, 30]
O60423	145	1300	11.153846153846155	(10, 30]
O60437	511	1756	29.100227790432804	(10, 30]
O60443	2	496	0.4032258064516129	(0, 10]
O60447	261	810	32.22222222222222	(30, 50]
O60449	15	1722	0.8710801393728222	(0, 10]
O60462	19	931	2.0408163265306123	(0, 10]
O60469	402	2012	19.980119284294233	(10, 30]
O60478	39	399	9.774436090225564	(0, 10]
O60479	157	287	54.70383275261324	(50, 70]
O60486	824	1568	52.55102040816326	(50, 70]
O60488	26	711	3.6568213783403656	(0, 10]
O60493	16	162	9.876543209876543	(0, 10]
O60494	102	3623	2.8153463980126965	(0, 10]
O60496	169	412	41.019417475728154	(30, 50]
O60499	18	249	7.228915662650602	(0, 10]
O60502	528	916	57.64192139737992	(50, 70]
O60503	233	1353	17.2209903917221	(10, 30]
O60504	493	671	73.47242921013412	(70, 90]
O60506	232	623	37.23916532905297	(30, 50]
O60507	47	370	12.702702702702704	(10, 30]
O60508	171	579	29.533678756476682	(10, 30]
O60512	115	393	29.262086513994912	(10, 30]
O60516	68	100	68.0	(50, 70]
O60522	244	2096	11.641221374045802	(10, 30]
O60524	398	1076	36.98884758364313	(30, 50]
O60543	11	219	5.0228310502283104	(0, 10]
O60547	40	372	10.75268817204301	(10, 30]
O60548	280	495	56.56565656565656	(50, 70]
O60563	507	726	69.83471074380165	(50, 70]
O60565	57	184	30.978260869565215	(30, 50]
O60566	901	1050	85.80952380952381	(70, 90]
O60568	33	738	4.471544715447155	(0, 10]
O60573	84	245	34.285714285714285	(30, 50]
O60583	433	730	59.31506849315068	(50, 70]
O60610	495	1272	38.91509433962264	(30, 50]
O60641	564	907	62.18302094818081	(50, 70]
O60658	117	829	14.11338962605549	(10, 30]
O60662	11	606	1.8151815181518154	(0, 10]
O60664	100	434	23.04147465437788	(10, 30]
O60667	180	390	46.15384615384615	(30, 50]
O60669	94	478	19.665271966527197	(10, 30]
O60671	27	282	9.574468085106384	(0, 10]
O60673	1274	3130	40.70287539936102	(30, 50]
O60674	79	1132	6.978798586572438	(0, 10]
O60675	66	156	42.30769230769231	(30, 50]
O60678	44	531	8.286252354048965	(0, 10]
O60682	136	206	66.01941747572816	(50, 70]
O60684	96	536	17.91044776119403	(10, 30]
O60687	30	465	6.451612903225806	(0, 10]
O60701	72	494	14.5748987854251	(10, 30]
O60706	72	1549	4.648160103292446	(0, 10]
O60711	117	386	30.310880829015545	(30, 50]
O60716	523	968	54.02892561983471	(50, 70]
O60721	529	1099	48.134667879890806	(30, 50]
O60732	608	1142	53.239929947460595	(50, 70]
O60733	54	806	6.699751861042183	(0, 10]
O60741	401	890	45.056179775280896	(30, 50]
O60749	141	519	27.167630057803464	(10, 30]
O60762	15	260	5.769230769230769	(0, 10]
O60763	206	962	21.413721413721415	(10, 30]
O60765	101	605	16.694214876033058	(10, 30]
O60779	7	497	1.4084507042253522	(0, 10]
O60784	243	492	49.390243902439025	(30, 50]
O60809	2	474	0.42194092827004215	(0, 10]
O60812	172	293	58.703071672354945	(50, 70]
O60814	47	126	37.301587301587304	(30, 50]
O60825	94	505	18.613861386138613	(10, 30]
O60826	138	627	22.00956937799043	(10, 30]
O60828	232	265	87.54716981132076	(70, 90]
O60829	102	102	100.0	(90, 100]
O60832	108	514	21.011673151750973	(10, 30]
O60840	458	1977	23.166413758219527	(10, 30]
O60841	667	1220	54.67213114754098	(50, 70]
O60861	175	476	36.76470588235294	(30, 50]
O60869	118	148	79.72972972972973	(70, 90]
O60870	105	393	26.717557251908396	(10, 30]
