STY_count	#Psites_pfam	perc_phos_indomain	Phos_contribution_fromallproteins_toproteome_92453	Pfam_ID	#Proteins	avgDomain_length	avgSTY_count	#avgPsites_pfam	avg_perc_phos_indomain	avg_#pS	avg_#pT	avg_#pY	avg_countS	avg_countT	avg_countY	Pfam_desc	Pfam_short
7	2	28.57142857142857	0.0021632613327853068	PF00253	1	50	7	2.0	28.571	1.0	0.0	1.0	4	0	3	Ribosomal protein S14p/S29e	Ribosomal_S14
114	10	8.771929824561402	0.010816306663926535	PF00254	4	196	28	2.5	8.929	1.75	0.5	0.25	8	11	9	FKBP-type peptidyl-prolyl cis-trans isomerase	FKBP_C
29	2	6.896551724137931	0.0021632613327853068	PF00255	2	108	14	1.0	7.143	0.5	0.0	0.5	6	4	4	Glutathione peroxidase	GSHPx
79	7	8.860759493670885	0.007571414664748575	PF00258	3	161	26	2.33	8.962	2.0	0.33	0.0	15	7	5	Flavodoxin	Flavodoxin_1
93	25	26.881720430107524	0.02704076665981634	PF00261	4	237	23	6.25	27.174	4.0	1.5	0.75	10	8	5	Tropomyosin	Tropomyosin
85	6	7.0588235294117645	0.006489783998355921	PF00262	2	342	42	3.0	7.143	2.0	1.0	0.0	18	14	12	Calreticulin family	Calreticulin
22	1	4.545454545454546	0.0010816306663926534	PF00265	1	171	22	1.0	4.545	0.0	0.0	1.0	7	9	6	Thymidine kinase	TK
169	7	4.142011834319527	0.007571414664748575	PF00266	3	371	56	2.33	4.161	2.33	0.0	0.0	27	17	12	Aminotransferase class-V	Aminotran_5
920	66	7.173913043478261	0.07138762398191513	PF00270	34	193	27	1.94	7.185	0.68	0.88	0.38	11	12	4	DEAD/DEAH box helicase	DEAD
399	34	8.521303258145362	0.03677544265735022	PF00271	24	124	17	1.42	8.353	0.88	0.5	0.04	7	7	3	Helicase conserved C-terminal domain	Helicase_C
213	18	8.450704225352112	0.019469351995067764	PF00273	3	524	71	6.0	8.451	2.33	1.67	2.0	27	28	16	Serum albumin family	Serum_albumin
151	33	21.85430463576159	0.035693811990957565	PF00274	3	350	50	11.0	22.0	5.67	2.67	2.67	19	20	11	Fructose-bisphosphate aldolase class-I	Glycolytic
8	3	37.5	0.0032448919991779606	PF00276	1	74	8	3.0	37.5	1.0	1.0	1.0	1	4	3	Ribosomal protein L23	Ribosomal_L23
8	2	25.0	0.0021632613327853068	PF00281	1	54	8	2.0	25.0	1.0	1.0	0.0	3	4	1	Ribosomal protein L5	Ribosomal_L5
195	6	3.076923076923077	0.006489783998355921	PF00282	4	353	49	1.5	3.061	1.25	0.0	0.25	22	16	11	Pyridoxal-dependent decarboxylase conserved domain	Pyridoxal_deC
86	2	2.3255813953488373	0.0021632613327853068	PF00285	2	292	43	1.0	2.326	0.5	0.0	0.5	18	14	12	Citrate synthase, C-terminal domain	Citrate_synt
42	2	4.761904761904762	0.0021632613327853068	PF00287	1	268	42	2.0	4.762	2.0	0.0	0.0	15	12	15	Sodium / potassium ATPase beta chain	Na_K-ATPase
24	2	8.333333333333332	0.0021632613327853068	PF00289	2	110	12	1.0	8.333	0.5	0.0	0.5	4	4	3	Biotin carboxylase, N-terminal domain	Biotin_carb_N
142	5	3.5211267605633805	0.005408153331963267	PF00291	4	298	36	1.25	3.472	0.75	0.5	0.0	16	16	4	Pyridoxal-phosphate dependent enzyme	PALP
80	8	10.0	0.008653045331141227	PF00293	5	134	16	1.6	10.0	0.6	0.6	0.4	5	7	4	NUDIX domain	NUDIX
87	3	3.4482758620689653	0.0032448919991779606	PF00294	2	296	44	1.5	3.409	1.0	0.5	0.0	22	16	6	pfkB family carbohydrate kinase	PfkB
102	7	6.862745098039216	0.007571414664748575	PF00297	2	375	51	3.5	6.863	2.5	0.5	0.5	19	23	9	Ribosomal protein L3	Ribosomal_L3
9	2	22.22222222222222	0.0021632613327853068	PF00298	1	71	9	2.0	22.222	1.0	1.0	0.0	6	3	0	Ribosomal protein L11, RNA binding domain	Ribosomal_L11
206	21	10.194174757281553	0.022714243994245726	PF00300	8	190	26	2.62	10.077	1.5	0.12	1.0	10	8	8	Histidine phosphatase superfamily (branch 1)	His_Phos_1
38	2	5.263157894736842	0.0021632613327853068	PF00303	1	283	38	2.0	5.263	1.0	0.0	1.0	14	13	11	Thymidylate synthase	Thymidylat_synt
190	3	1.5789473684210527	0.0032448919991779606	PF00305	3	467	63	1.0	1.587	0.33	0.33	0.33	26	23	14	Lipoxygenase	Lipoxygenase
19	1	5.263157894736842	0.0010816306663926534	PF00306	1	126	19	1.0	5.263	1.0	0.0	0.0	8	7	4	ATP synthase alpha/beta chain, C terminal domain	ATP-synt_ab_C
778	80	10.282776349614396	0.08653045331141228	PF00307	36	179	22	2.22	10.091	1.22	0.61	0.39	9	8	4	Calponin homology (CH) domain	CH
68	18	26.47058823529412	0.019469351995067764	PF00313	5	121	14	3.6	25.714	0.8	1.8	1.0	5	6	2	'Cold-shock' DNA-binding domain	CSD
49	3	6.122448979591836	0.0032448919991779606	PF00318	2	178	24	1.5	6.25	0.5	0.5	0.5	6	13	6	Ribosomal protein S2	Ribosomal_S2
8	1	12.5	0.0010816306663926534	PF00320	1	35	8	1.0	12.5	0.0	1.0	0.0	2	4	2	GATA zinc finger	GATA
78	1	1.282051282051282	0.0010816306663926534	PF00324	1	484	78	1.0	1.282	1.0	0.0	0.0	30	28	20	Amino acid permease	AA_permease
31	1	3.225806451612903	0.0010816306663926534	PF00326	1	226	31	1.0	3.226	1.0	0.0	0.0	12	10	9	Prolyl oligopeptidase family	Peptidase_S9
133	5	3.7593984962406015	0.005408153331963267	PF00328	2	424	66	2.5	3.788	1.5	1.0	0.0	30	20	18	Histidine phosphatase superfamily (branch 2)	His_Phos_2
131	2	1.5267175572519083	0.0021632613327853068	PF00330	2	472	66	1.0	1.515	1.0	0.0	0.0	26	25	15	Aconitase family (aconitate hydratase)	Aconitase
6	1	16.666666666666664	0.0010816306663926534	PF00333	1	65	6	1.0	16.667	0.0	0.0	1.0	2	3	1	Ribosomal protein S5, N-terminal domain	Ribosomal_S5
121	23	19.00826446280992	0.024877505327031032	PF00334	7	154	17	3.29	19.353	2.14	1.14	0.0	8	7	3	Nucleoside diphosphate kinase	NDK
188	6	3.1914893617021276	0.006489783998355921	PF00335	6	235	31	1.0	3.226	0.5	0.17	0.33	15	8	8	Tetraspanin family	Tetraspanin
227	12	5.286343612334802	0.012979567996711842	PF00337	7	224	32	1.71	5.344	0.43	0.57	0.71	17	11	5	Galactoside-binding lectin	Gal-bind_lectin
17	3	17.647058823529413	0.0032448919991779606	PF00338	1	95	17	3.0	17.647	2.0	1.0	0.0	7	10	0	Ribosomal protein S10p/S20e	Ribosomal_S10
17	1	5.88235294117647	0.0010816306663926534	PF00339	1	157	17	1.0	5.882	0.0	0.0	1.0	5	8	4	Arrestin (or S-antigen), N-terminal domain	Arrestin_N
20	1	5.0	0.0010816306663926534	PF00340	1	114	20	1.0	5.0	1.0	0.0	0.0	13	4	3	Interleukin-1 / 18	IL1
8	1	12.5	0.0010816306663926534	PF00341	1	84	8	1.0	12.5	0.0	1.0	0.0	2	6	0	PDGF/VEGF domain	PDGF
74	11	14.864864864864865	0.01189793733031919	PF00342	1	493	74	11.0	14.865	5.0	6.0	0.0	27	34	13	Phosphoglucose isomerase	PGI
252	11	4.365079365079365	0.01189793733031919	PF00343	3	716	84	3.67	4.369	2.67	0.0	1.0	27	30	27	Carbohydrate phosphorylase	Phosphorylase
132	3	2.272727272727273	0.0032448919991779606	PF00344	2	384	66	1.5	2.273	0.5	1.0	0.0	28	22	17	SecY translocase	SecY
37	1	2.7027027027027026	0.0010816306663926534	PF00346	1	271	37	1.0	2.703	1.0	0.0	0.0	14	10	13	Respiratory-chain NADH dehydrogenase, 49 Kd subunit	Complex1_49kDa
75	2	2.666666666666667	0.0021632613327853068	PF00348	2	255	38	1.0	2.632	0.5	0.5	0.0	11	12	15	Polyprenyl synthetase	polyprenyl_synt
104	4	3.8461538461538463	0.0043265226655706136	PF00349	2	398	52	2.0	3.846	1.0	1.0	0.0	16	28	8	Hexokinase	Hexokinase_1
110	6	5.454545454545454	0.006489783998355921	PF00350	4	177	28	1.5	5.357	1.25	0.0	0.25	14	11	2	Dynamin family	Dynamin_N
115	3	2.608695652173913	0.0032448919991779606	PF00351	2	331	58	1.5	2.586	1.0	0.5	0.0	22	18	17	Biopterin-dependent aromatic amino acid hydroxylase	Biopterin_H
84	3	3.571428571428571	0.0032448919991779606	PF00354	3	196	28	1.0	3.571	0.67	0.33	0.0	13	9	6	Pentaxin family	Pentaxin
50	1	2.0	0.0010816306663926534	PF00362	1	245	50	1.0	2.0	0.0	1.0	0.0	24	14	12	Integrin beta chain VWA domain	Integrin_beta
50	6	12.0	0.006489783998355921	PF00364	4	89	12	1.5	12.5	1.0	0.5	0.0	4	6	2	Biotin-requiring enzyme	Biotin_lipoyl
266	8	3.007518796992481	0.008653045331141227	PF00365	3	594	89	2.67	3.0	1.0	1.0	0.67	33	40	16	Phosphofructokinase	PFK
10	2	20.0	0.0021632613327853068	PF00366	1	70	10	2.0	20.0	2.0	0.0	0.0	3	4	3	Ribosomal protein S17	Ribosomal_S17
59	1	1.694915254237288	0.0010816306663926534	PF00368	1	381	59	1.0	1.695	1.0	0.0	0.0	29	19	11	Hydroxymethylglutaryl-coenzyme A reductase	HMG-CoA_red
42	1	2.380952380952381	0.0010816306663926534	PF00370	1	255	42	1.0	2.381	1.0	0.0	0.0	22	16	4	FGGY family of carbohydrate kinases, N-terminal domain	FGGY_N
320	29	9.0625	0.03136728932538695	PF00373	15	159	21	1.93	9.19	1.07	0.4	0.47	9	6	7	FERM central domain	FERM_M
71	1	1.4084507042253522	0.0010816306663926534	PF00375	1	458	71	1.0	1.408	1.0	0.0	0.0	31	29	11	Sodium:dicarboxylate symporter family	SDF
229	10	4.366812227074235	0.010816306663926535	PF00378	7	245	33	1.43	4.333	1.0	0.43	0.0	18	12	3	Enoyl-CoA hydratase/isomerase	ECH_1
15	2	13.333333333333334	0.0021632613327853068	PF00380	1	123	15	2.0	13.333	0.0	1.0	1.0	4	8	3	Ribosomal protein S9/S16	Ribosomal_S9
20	2	10.0	0.0021632613327853068	PF00382	1	142	20	2.0	10.0	2.0	0.0	0.0	10	7	3	Transcription factor TFIIB repeat	TFIIB
47	1	2.127659574468085	0.0010816306663926534	PF00384	1	329	47	1.0	2.128	1.0	0.0	0.0	19	20	8	Molybdopterin oxidoreductase	Molybdopterin
41	9	21.951219512195124	0.009734675997533882	PF00385	5	64	8	1.8	22.5	0.8	0.4	0.6	3	2	3	Chromo (CHRromatin Organisation MOdifier) domain	Chromo
23	1	4.3478260869565215	0.0010816306663926534	PF00386	1	128	23	1.0	4.348	1.0	0.0	0.0	12	6	5	C1q domain	C1q
78	6	7.6923076923076925	0.006489783998355921	PF00387	4	115	20	1.5	7.5	1.0	0.0	0.5	8	5	6	Phosphatidylinositol-specific phospholipase C, Y domain	PI-PLC-Y
28	1	3.571428571428571	0.0010816306663926534	PF00388	1	144	28	1.0	3.571	1.0	0.0	0.0	14	8	6	Phosphatidylinositol-specific phospholipase C, X domain	PI-PLC-X
117	6	5.128205128205128	0.006489783998355921	PF00389	3	317	39	2.0	5.128	1.0	1.0	0.0	16	19	3	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain	2-Hacid_dh
20	1	5.0	0.0010816306663926534	PF00390	1	182	20	1.0	5.0	0.0	0.0	1.0	2	10	8	Malic enzyme, N-terminal domain	malic
38	2	5.263157894736842	0.0021632613327853068	PF00393	1	290	38	2.0	5.263	2.0	0.0	0.0	15	13	10	6-phosphogluconate dehydrogenase, C-terminal domain	6PGD
20	1	5.0	0.0010816306663926534	PF00394	1	138	20	1.0	5.0	1.0	0.0	0.0	8	5	7	Multicopper oxidase	Cu-oxidase
42	5	11.904761904761903	0.005408153331963267	PF00397	3	49	14	1.67	11.929	1.33	0.0	0.33	5	4	5	WW domain	WW
34	1	2.941176470588235	0.0010816306663926534	PF00398	1	278	34	1.0	2.941	1.0	0.0	0.0	15	14	5	Ribosomal RNA adenine dimethylase	RrnaAD
1521	53	3.4845496383957926	0.057326425318810645	PF00400	43	189	35	1.23	3.514	0.91	0.21	0.12	19	12	4	WD domain, G-beta repeat	WD40
56	21	37.5	0.022714243994245726	PF00402	6	50	9	3.5	38.889	1.67	0.83	1.0	4	4	2	Calponin family repeat	Calponin
65	4	6.153846153846154	0.0043265226655706136	PF00403	1	370	65	4.0	6.154	3.0	1.0	0.0	33	23	9	Heavy-metal-associated domain	HMA
186	6	3.225806451612903	0.006489783998355921	PF00405	2	653	93	3.0	3.226	1.5	0.5	1.0	42	28	24	Transferrin	Transferrin
168	8	4.761904761904762	0.008653045331141227	PF00406	6	198	28	1.33	4.75	0.67	0.67	0.0	11	11	6	Adenylate kinase	ADK
32	4	12.5	0.0043265226655706136	PF00408	2	102	16	2.0	12.5	1.0	1.0	0.0	8	5	4	Phosphoglucomutase/phosphomannomutase, C-terminal domain	PGM_PMM_IV
19	6	31.57894736842105	0.006489783998355921	PF00411	1	119	19	6.0	31.579	3.0	2.0	1.0	8	10	1	Ribosomal protein S11	Ribosomal_S11
521	49	9.404990403071018	0.052999902653240026	PF00412	27	157	19	1.81	9.526	0.89	0.48	0.44	7	6	6	LIM domain	LIM
140	4	2.857142857142857	0.0043265226655706136	PF00413	4	202	35	1.0	2.857	0.25	0.25	0.5	11	14	10	Matrixin	Peptidase_M10
48	17	35.41666666666667	0.01838772132867511	PF00414	1	101	48	17.0	35.417	6.0	5.0	6.0	13	22	13	Neuraxin and MAP1B repeat	MAP1B_neuraxin
174	10	5.747126436781609	0.010816306663926535	PF00415	5	242	35	2.0	5.714	0.8	0.8	0.4	17	10	7	Regulator of chromosome condensation (RCC1) repeat	RCC1
45	17	37.77777777777778	0.01838772132867511	PF00418	3	113	15	5.67	37.8	4.0	1.33	0.33	11	3	1	Tau and MAP protein, tubulin-binding repeat	Tubulin-binding
45	16	35.55555555555556	0.017306090662282454	PF00428	4	90	11	4.0	36.364	3.5	0.5	0.0	6	3	2	60s Acidic ribosomal protein	Ribosomal_60s
1083	10	0.9233610341643583	0.010816306663926535	PF00431	9	593	120	1.11	0.925	0.56	0.33	0.22	57	36	28	CUB domain	CUB
22	1	4.545454545454546	0.0010816306663926534	PF00432	1	137	22	1.0	4.545	1.0	0.0	0.0	10	7	5	Prenyltransferase and squalene oxidase repeat	Prenyltrans
169	52	30.76923076923077	0.05624479465241799	PF00433	21	42	8	2.48	31.0	1.52	0.67	0.29	4	3	1	Protein kinase C terminal domain	Pkinase_C
2513	118	4.69558296856347	0.12763241863433314	PF00435	16	1428	157	7.38	4.701	5.31	1.44	0.62	80	58	20	Spectrin repeat	Spectrin
18	4	22.22222222222222	0.0043265226655706136	PF00436	1	111	18	4.0	22.222	2.0	0.0	2.0	6	6	6	Single-strand binding protein family	SSB
16	1	6.25	0.0010816306663926534	PF00438	1	99	16	1.0	6.25	1.0	0.0	0.0	7	6	3	S-adenosylmethionine synthetase, N-terminal domain	S-AdoMet_synt_N
261	16	6.130268199233716	0.017306090662282454	PF00439	10	165	26	1.6	6.154	1.1	0.3	0.2	9	6	10	Bromodomain	Bromodomain
16	1	6.25	0.0010816306663926534	PF00441	1	152	16	1.0	6.25	1.0	0.0	0.0	7	6	3	Acyl-CoA dehydrogenase, C-terminal domain	Acyl-CoA_dh_1
2678	145	5.414488424197162	0.15683644662693477	PF00443	30	520	89	4.83	5.427	3.8	0.7	0.33	44	26	19	Ubiquitin carboxyl-terminal hydrolase	UCH
27	2	7.4074074074074066	0.0021632613327853068	PF00447	2	100	14	1.0	7.143	0.0	1.0	0.0	6	5	2	HSF-type DNA-binding	HSF_DNA-bind
58	3	5.172413793103448	0.0032448919991779606	PF00448	2	208	29	1.5	5.172	0.5	1.0	0.0	10	14	5	SRP54-type protein, GTPase domain	SRP54
12	1	8.333333333333332	0.0010816306663926534	PF00452	1	100	12	1.0	8.333	1.0	0.0	0.0	6	6	0	Apoptosis regulator proteins, Bcl-2 family	Bcl-2
183	6	3.278688524590164	0.006489783998355921	PF00454	5	247	37	1.2	3.243	0.6	0.2	0.4	14	15	7	Phosphatidylinositol 3- and 4-kinase	PI3_PI4_kinase
122	7	5.737704918032787	0.007571414664748575	PF00456	3	258	41	2.33	5.683	1.33	0.33	0.67	21	11	9	Transketolase, thiamine diphosphate binding domain	Transketolase_N
27	8	29.629629629629626	0.008653045331141227	PF00458	2	106	14	4.0	28.571	2.5	0.0	1.5	6	2	5	WHEP-TRS domain	WHEP-TRS
130	5	3.8461538461538463	0.005408153331963267	PF00459	3	285	43	1.67	3.884	1.0	0.67	0.0	17	17	9	Inositol monophosphatase family	Inositol_P
121	5	4.132231404958678	0.005408153331963267	PF00464	2	400	60	2.5	4.167	1.5	0.5	0.5	24	20	16	Serine hydroxymethyltransferase	SHMT
67	2	2.9850746268656714	0.0021632613327853068	PF00465	1	405	67	2.0	2.985	1.0	1.0	0.0	28	25	14	Iron-containing alcohol dehydrogenase 	Fe-ADH
33	3	9.090909090909092	0.0032448919991779606	PF00466	3	103	11	1.0	9.091	0.33	0.0	0.67	4	4	3	Ribosomal protein L10	Ribosomal_L10
2	1	50.0	0.0010816306663926534	PF00467	1	32	2	1.0	50.0	1.0	0.0	0.0	1	0	1	KOW motif	KOW
6	1	16.666666666666664	0.0010816306663926534	PF00468	1	44	6	1.0	16.667	1.0	0.0	0.0	4	1	1	Ribosomal protein L34	Ribosomal_L34
21	3	14.285714285714285	0.0032448919991779606	PF00472	1	136	21	3.0	14.286	1.0	2.0	0.0	11	8	2	RF-1 domain	RF-1
75	1	1.3333333333333335	0.0010816306663926534	PF00474	1	430	75	1.0	1.333	1.0	0.0	0.0	33	26	16	Sodium:solute symporter family	SSF
183	3	1.639344262295082	0.0032448919991779606	PF00476	3	442	61	1.0	1.639	0.67	0.33	0.0	29	23	9	DNA polymerase family A	DNA_pol_A
254	19	7.480314960629922	0.020550982661460417	PF00478	4	405	64	4.75	7.422	3.25	0.75	0.75	28	24	11	IMP dehydrogenase / GMP reductase domain	IMPDH
29	3	10.344827586206897	0.0032448919991779606	PF00479	1	176	29	3.0	10.345	1.0	0.0	2.0	14	6	9	Glucose-6-phosphate dehydrogenase, NAD binding domain	G6PD_N
38	1	2.631578947368421	0.0010816306663926534	PF00480	1	308	38	1.0	2.632	1.0	0.0	0.0	20	13	5	ROK family	ROK
267	11	4.119850187265917	0.01189793733031919	PF00481	8	263	33	1.38	4.182	0.88	0.25	0.25	17	11	6	Protein phosphatase 2C	PP2C
27	1	3.7037037037037033	0.0010816306663926534	PF00483	1	234	27	1.0	3.704	1.0	0.0	0.0	13	9	5	Nucleotidyl transferase	NTP_transferase
31	1	3.225806451612903	0.0010816306663926534	PF00485	1	196	31	1.0	3.226	0.0	1.0	0.0	13	11	7	Phosphoribulokinase / Uridine kinase family	PRK
42	2	4.761904761904762	0.0021632613327853068	PF00490	1	322	42	2.0	4.762	2.0	0.0	0.0	19	11	12	Delta-aminolevulinic acid dehydratase	ALAD
132	7	5.303030303030303	0.007571414664748575	PF00491	3	292	44	2.33	5.295	0.67	1.67	0.0	18	18	8	Arginase family	Arginase
162	10	6.172839506172839	0.010816306663926535	PF00493	5	208	32	2.0	6.25	1.0	0.2	0.8	15	12	5	MCM P-loop domain	MCM
48	4	8.333333333333332	0.0043265226655706136	PF00498	4	72	12	1.0	8.333	0.75	0.25	0.0	7	4	1	FHA domain	FHA
1132	19	1.678445229681979	0.020550982661460417	PF00501	15	475	75	1.27	1.693	0.8	0.2	0.27	30	29	17	AMP-binding enzyme	AMP-binding
413	16	3.87409200968523	0.017306090662282454	PF00503	8	340	52	2.0	3.846	1.38	0.12	0.5	19	19	14	G-protein alpha subunit	G-alpha
133	25	18.796992481203006	0.02704076665981634	PF00505	14	78	10	1.79	17.9	1.0	0.29	0.5	5	2	3	HMG (high mobility group) box	HMG_box
132	7	5.303030303030303	0.007571414664748575	PF00514	5	203	26	1.4	5.385	1.0	0.2	0.2	14	10	2	Armadillo/beta-catenin-like repeat	Arm
17	4	23.52941176470588	0.0043265226655706136	PF00515	4	34	4	1.0	25.0	0.5	0.0	0.5	2	1	2	Tetratricopeptide repeat	TPR_1
1543	20	1.2961762799740766	0.02163261332785307	PF00520	17	599	91	1.18	1.297	0.41	0.65	0.12	37	31	23	Ion transport protein	Ion_trans
68	7	10.294117647058822	0.007571414664748575	PF00521	1	460	68	7.0	10.294	5.0	1.0	1.0	26	27	15	DNA gyrase/topoisomerase IV, subunit A	DNA_topoisoIV
20	2	10.0	0.0021632613327853068	PF00525	2	57	10	1.0	10.0	0.5	0.5	0.0	4	2	3	Alpha crystallin A chain, N terminal	Crystallin
350	5	1.4285714285714286	0.005408153331963267	PF00530	5	576	70	1.0	1.429	0.8	0.2	0.0	40	23	7	Scavenger receptor cysteine-rich domain	SRCR
99	12	12.121212121212121	0.012979567996711842	PF00531	10	83	10	1.2	12.0	0.6	0.3	0.3	4	4	2	Death domain	Death
65	5	7.6923076923076925	0.005408153331963267	PF00533	3	152	22	1.67	7.591	0.67	0.67	0.33	9	9	4	BRCA1 C Terminus (BRCT) domain	BRCT
51	2	3.9215686274509802	0.0021632613327853068	PF00534	2	181	26	1.0	3.846	0.5	0.5	0.0	12	6	7	Glycosyl transferases group 1	Glycos_transf_1
114	6	5.263157894736842	0.006489783998355921	PF00535	5	179	23	1.2	5.217	0.0	0.8	0.4	9	9	5	Glycosyl transferase family 2	Glycos_transf_2
99	16	16.161616161616163	0.017306090662282454	PF00536	11	70	9	1.45	16.111	0.64	0.27	0.55	5	3	2	SAM domain (Sterile alpha motif)	SAM_1
134	30	22.388059701492537	0.03244891999177961	PF00538	8	90	17	3.75	22.059	2.38	0.62	0.75	10	4	2	linker histone H1 and H5 family	Linker_histone
21	3	14.285714285714285	0.0032448919991779606	PF00549	1	126	21	3.0	14.286	2.0	0.0	1.0	8	9	4	CoA-ligase	Ligase_CoA
15	4	26.666666666666668	0.0043265226655706136	PF00550	2	68	8	2.0	25.0	1.5	0.0	0.5	5	1	2	Phosphopantetheine attachment site	PP-binding
79	5	6.329113924050633	0.005408153331963267	PF00551	4	166	20	1.25	6.25	1.0	0.25	0.0	10	7	4	Formyl transferase	Formyl_trans_N
144	8	5.555555555555555	0.008653045331141227	PF00554	6	164	24	1.33	5.542	1.33	0.0	0.0	10	10	3	Rel homology DNA-binding domain	RHD_DNA_bind
68	3	4.411764705882353	0.0032448919991779606	PF00557	2	254	34	1.5	4.412	1.0	0.5	0.0	16	12	6	Metallopeptidase family M24	Peptidase_M24
4	1	25.0	0.0010816306663926534	PF00560	1	24	4	1.0	25.0	1.0	0.0	0.0	3	1	0	Leucine Rich Repeat	LRR_1
70	3	4.285714285714286	0.0032448919991779606	PF00561	2	196	35	1.5	4.286	0.0	1.0	0.5	13	10	12	alpha/beta hydrolase fold	Abhydrolase_1
124	7	5.64516129032258	0.007571414664748575	PF00562	2	374	62	3.5	5.645	2.0	1.0	0.5	20	22	19	RNA polymerase Rpb2, domain 6	RNA_pol_Rpb2_6
21	3	14.285714285714285	0.0032448919991779606	PF00564	2	83	10	1.5	15.0	1.5	0.0	0.0	6	2	2	PB1 domain	PB1
68	10	14.705882352941178	0.010816306663926535	PF00565	1	526	68	10.0	14.706	6.0	2.0	2.0	28	28	12	Staphylococcal nuclease homologue	SNase
145	8	5.517241379310345	0.008653045331141227	PF00566	5	184	29	1.6	5.517	1.0	0.4	0.2	13	8	9	Rab-GTPase-TBC domain	RabGAP-TBC
542	10	1.8450184501845017	0.010816306663926535	PF00567	8	448	68	1.25	1.838	0.38	0.5	0.38	30	17	21	Tudor domain	TUDOR
42	4	9.523809523809524	0.0043265226655706136	PF00568	3	111	14	1.33	9.5	0.67	0.0	0.67	7	5	3	WH1 domain	WH1
18	4	22.22222222222222	0.0043265226655706136	PF00569	3	45	6	1.33	22.167	0.33	1.0	0.0	2	3	1	Zinc finger, ZZ type	ZZ
11	1	9.090909090909092	0.0010816306663926534	PF00570	1	68	11	1.0	9.091	1.0	0.0	0.0	5	4	2	HRDC domain	HRDC
28	6	21.428571428571427	0.006489783998355921	PF00571	2	118	14	3.0	21.429	2.0	1.0	0.0	6	8	0	CBS domain	CBS
15	2	13.333333333333334	0.0021632613327853068	PF00572	1	119	15	2.0	13.333	1.0	0.0	1.0	5	4	6	Ribosomal protein L13	Ribosomal_L13
27	1	3.7037037037037033	0.0010816306663926534	PF00573	1	242	27	1.0	3.704	0.0	1.0	0.0	10	12	5	Ribosomal protein L4/L1 family	Ribosomal_L4
74	4	5.405405405405405	0.0043265226655706136	PF00575	4	129	18	1.0	5.556	0.25	0.5	0.25	8	8	3	S1 RNA binding domain	S1
47	9	19.148936170212767	0.009734675997533882	PF00578	3	136	16	3.0	18.75	1.33	1.0	0.67	6	6	3	AhpC/TSA family	AhpC-TSA
48	1	2.083333333333333	0.0010816306663926534	PF00579	1	293	48	1.0	2.083	0.0	1.0	0.0	19	18	11	tRNA synthetases class I (W and Y)	tRNA-synt_1b
138	8	5.797101449275362	0.008653045331141227	PF00581	6	159	23	1.33	5.783	1.17	0.0	0.17	11	5	6	Rhodanese-like domain	Rhodanese
36	2	5.555555555555555	0.0021632613327853068	PF00583	2	115	18	1.0	5.556	0.5	0.5	0.0	5	8	6	Acetyltransferase (GNAT) family	Acetyltransf_1
11	1	9.090909090909092	0.0010816306663926534	PF00586	1	120	11	1.0	9.091	0.0	1.0	0.0	3	5	3	AIR synthase related protein, N-terminal domain	AIRS
127	8	6.299212598425196	0.008653045331141227	PF00587	4	231	32	2.0	6.25	1.75	0.0	0.25	13	10	8	tRNA synthetase class II core domain (G, H, P, S and T)	tRNA-synt_2b
30	1	3.3333333333333335	0.0010816306663926534	PF00590	1	241	30	1.0	3.333	1.0	0.0	0.0	9	13	8	Tetrapyrrole (Corrin/Porphyrin) Methylases	TP_methylase
1319	102	7.733131159969673	0.11032632797205066	PF00595	51	214	26	2.0	7.692	1.51	0.39	0.1	14	9	2	PDZ domain	PDZ
30	4	13.333333333333334	0.0043265226655706136	PF00596	1	196	30	4.0	13.333	3.0	0.0	1.0	9	11	10	Class II Aldolase and Adducin N-terminal domain	Aldolase_II
12	1	8.333333333333332	0.0010816306663926534	PF00605	1	106	12	1.0	8.333	1.0	0.0	0.0	4	4	4	Interferon regulatory factor transcription factor	IRF
30	1	3.3333333333333335	0.0010816306663926534	PF00609	1	182	30	1.0	3.333	0.0	0.0	1.0	13	12	5	Diacylglycerol kinase accessory domain	DAGK_acc
35	3	8.571428571428571	0.0032448919991779606	PF00610	2	110	18	1.5	8.333	1.5	0.0	0.0	10	5	3	Domain found in Dishevelled, Egl-10, and Pleckstrin (DEP)	DEP
71	7	9.859154929577464	0.007571414664748575	PF00611	6	77	12	1.17	9.75	0.33	0.5	0.33	6	4	3	Fes/CIP4, and EFC/F-BAR homology domain	FCH
34	7	20.588235294117645	0.007571414664748575	PF00612	5	50	7	1.4	20.0	1.2	0.0	0.2	3	2	2	IQ calmodulin-binding motif	IQ
21	2	9.523809523809524	0.0021632613327853068	PF00613	1	186	21	2.0	9.524	1.0	0.0	1.0	10	5	6	Phosphoinositide 3-kinase family, accessory domain (PIK domain)	PI3Ka
99	8	8.080808080808081	0.008653045331141227	PF00615	4	144	25	2.0	8.0	1.75	0.0	0.25	12	7	6	Regulator of G protein signaling domain	RGS
118	11	9.322033898305085	0.01189793733031919	PF00616	4	202	30	2.75	9.167	2.0	0.5	0.25	14	9	6	GTPase-activator protein for Ras-like GTPase	RasGAP
213	9	4.225352112676056	0.009734675997533882	PF00617	7	195	30	1.29	4.3	0.57	0.57	0.14	15	11	4	RasGEF domain	RasGEF
